SPECIES,Sp_Rel_Code,Q1,W1,Q2,Relationship,AveDIST,Colony.Specific.Foraging.Distance,Col.All_Summer_Flower_Cover_Prop,Col.Worker_Preferred_Summer_Flower_Cover_Prop,Col.All_Spring_Flower_Cover_Prop,Col.Queen_Visited_Spring_Flower_Cover_Prop,Col.Spring_Plus_Summer_Flower_Cover_Prop,Col.Arable,Col.Mixed.Vegetation,Col.Nesting_high,250.All_Summer_Flower_Cover_Prop,250.Worker_Preferred_Summer_Flower_Cover_Prop,250.All_Spring_Flower_Cover_Prop,250.Queen_Visited_Spring_Flower_Cover_Prop,250.Spring_Plus_Summer_Flower_Cover_Prop,250.Arable,250.Mixed.Vegetation,250.Nesting_high,500.All_Summer_Flower_Cover_Prop,500.Worker_Preferred_Summer_Flower_Cover_Prop,500.All_Spring_Flower_Cover_Prop,500.Queen_Visited_Spring_Flower_Cover_Prop,500.Spring_Plus_Summer_Flower_Cover_Prop,500.Arable,500.Mixed.Vegetation,500.Nesting_high,1000.All_Summer_Flower_Cover_Prop,1000.Worker_Preferred_Summer_Flower_Cover_Prop,1000.All_Spring_Flower_Cover_Prop,1000.Queen_Visited_Spring_Flower_Cover_Prop,1000.Spring_Plus_Summer_Flower_Cover_Prop,1000.Arable,1000.Mixed.Vegetation,1000.Nesting_high
Blap,Blap_749,0,2,0,Workers 2011 only ,  NA,527.5,0.902945268,0.109388566,0.655258822,0.185016266,0.294404832,0.645304392,0.081266672,0.71360096,1.067531324,0.041985289,0.84103112,0.16048558,0.202470869,0.838953283,0.095784556,0.881025396,0.92289552,0.107973732,0.670939088,0.192656259,0.300629991,0.648864798,0.084208671,0.738910185,0.678001059,0.074860822,0.500026538,0.093744191,0.168605013,0.628902022,0.047676469,0.406651236
Blap,Blap_750,0,2,0,Workers 2011 only ,  NA,251.5,0.821462426,0.007026269,0.663705914,0.012096419,0.019122688,0.806441134,0.04970655,0.05260384,0.822221456,0.007104705,0.664252957,0.012029148,0.019133853,0.807256158,0.049297726,0.051208658,0.710361912,0.012507759,0.565882178,0.015817357,0.028325116,0.743320318,0.063076536,0.180370318,0.526869694,0.030481525,0.41187541,0.075837359,0.106318884,0.631174061,0.044330156,0.298095797
Blap,Blap_751,0,4,0,Workers 2011 only ,  NA,471.75,0.567512497,0.00716407,0.510101085,0.120168936,0.127333006,0.890864715,0.050947686,0.119431478,0.622114406,0.000881725,0.523544197,0.044233352,0.045115077,0.894396953,0.033016993,0.014143835,0.574791386,0.006988535,0.516492965,0.125553303,0.132541838,0.892090315,0.050512258,0.143340723,0.498353437,0.02580778,0.435995242,0.113918133,0.139725913,0.716263548,0.054243997,0.30761538
Blap,Blap_752,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_753,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_754,0,2,0,Workers 2011 only ,  NA,264,0.847545073,0.022715638,0.675507745,0.012585815,0.035301453,0.81496833,0.090376252,0.358856847,0.860271047,0.019341599,0.685320472,0.010338151,0.02967975,0.832789059,0.085790662,0.372240307,0.851841001,0.021645776,0.670903562,0.014665247,0.036311023,0.793877509,0.077279322,0.227199831,0.580776573,0.047472616,0.446528516,0.086566097,0.134038713,0.640602004,0.047381235,0.336417601
Blap,Blap_755,0,2,0,Workers 2011 only ,  NA,257.5,0.965406273,0.060859676,0.726991947,0.009702593,0.070562269,0.805445674,0.097229808,0.670553499,0.963905695,0.059849746,0.72759272,0.009865927,0.069715673,0.811948942,0.096122356,0.675553286,0.937359287,0.075836547,0.687062957,0.064663796,0.140500343,0.731384316,0.066376746,0.521830208,0.632547842,0.068141595,0.46349849,0.08872582,0.156867415,0.604928114,0.051354718,0.382741428
Blap,Blap_756,0,3,0,Workers 2011 only ,  NA,225,0.824730121,0.255689731,0.347845142,0.020707206,0.276396937,0.056217546,0.071767407,0.603294307,0.805248629,0.253421116,0.350509879,0.029925653,0.283346769,0.089997879,0.072179234,0.653533892,0.680609785,0.187941967,0.372758354,0.122768287,0.310710254,0.286378871,0.03983622,0.811534585,0.626656073,0.132130611,0.407935151,0.081807534,0.213938145,0.430109851,0.040157859,0.528754903
Blap,Blap_757,0,2,0,Workers 2011 only ,  NA,583.5,0.458906449,0.260367667,0.143276116,0.008193662,0.268561329,0.003334375,0.018259066,0.605490381,0.446199322,0.252386495,0.122326438,0.003426166,0.255812661,0,0.019119432,0.864736523,0.468197089,0.262456248,0.1425552,0.007563585,0.270019833,0,0.01843174,0.649993612,0.49220223,0.160753048,0.253387554,0.045856014,0.206609062,0.184681249,0.028556905,0.589487781
Blap,Blap_758,0,2,0,Workers 2011 only ,  NA,1101,0.384676289,0.030984813,0.305348093,0.060459972,0.091444785,0.444949202,0.040440784,0.236034434,0.510209166,0.03088228,0.401996983,0.016950299,0.047832579,0.487529506,0.01298809,0.234242235,0.512755239,0.038701974,0.400139672,0.036888634,0.075590608,0.491406893,0.029410046,0.36541116,0.425758434,0.031591621,0.340300898,0.054421807,0.086013428,0.451441487,0.044114279,0.244387432
Blap,Blap_759,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_760,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_761,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_762,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_763,0,2,0,Workers 2011 only ,  NA,872,0.489148821,0.020468841,0.218765338,0.111671285,0.132140126,0.604139289,0.10621069,0.153681561,0.621311341,0.061990776,0.2567202,0.025375321,0.087366097,0.458073595,0.356992705,0.167898213,0.457092646,0.036778871,0.13424855,0.039447846,0.076226717,0.562373434,0.225602081,0.169675079,0.468216539,0.018224908,0.24817612,0.138711003,0.156935911,0.619761836,0.091608577,0.149876157
Blap,Blap_764,0,6,0,Workers 2011 only ,  NA,164.3333333,0.742568749,0.003106009,0.598125888,0.023125637,0.026231646,0.786181105,0.154131146,0.027235533,0.80724838,0.010459561,0.647577317,0.018488103,0.028947664,0.85002322,0.088674915,0.116304487,0.756876149,0.013832461,0.608522952,0.033044683,0.046877144,0.834530488,0.072032123,0.209149633,0.539066478,0.034317396,0.438227936,0.096937489,0.131254885,0.662157446,0.049174075,0.329284557
Blap,Blap_765,0,2,0,Workers 2011 only ,  NA,1379,0.500054133,0.032457366,0.373653341,0.092975631,0.125432997,0.59635154,0.067751691,0.307557561,0.380762978,0,0.474506753,0.177808757,0.177808757,0.922471827,0.010514614,0,0.312225065,0.008913194,0.38721856,0.166442429,0.175355623,0.88698857,0.032000161,0.052972696,0.452796985,0.015479766,0.403861502,0.117042721,0.132522487,0.756943015,0.058243298,0.261315985
Blap,Blap_766,0,2,0,Workers 2011 only ,  NA,642,0.749907464,0.018184173,0.650601579,0.624267447,0.64245162,0.713216588,0.089957256,0.142642082,0.856634394,0.064616413,0.720199251,0.69458309,0.759199503,0.705614968,0.122329701,0.114217538,0.849291332,0.024095594,0.715736391,0.692048649,0.716144243,0.709501912,0.080786082,0.131257939,0.553121877,0.017895506,0.464468359,0.432462141,0.450357647,0.711172127,0.101470221,0.114147215
Blap,Blap_767,0,4,0,Workers 2011 only ,  NA,235.75,0.507956091,0.023816332,0.190786064,0.065593562,0.089409894,0.001262421,0.22703777,0.389185514,0.509873046,0.025512406,0.19221103,0.06793275,0.093445156,0.004116526,0.2358495,0.384652164,0.597742138,0.041224042,0.371939962,0.269145497,0.310369539,0.323905985,0.231783364,0.208572252,0.560577929,0.02015842,0.365491524,0.313132223,0.333290643,0.679983769,0.097787962,0.135937297
Blap,Blap_768,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_769,0,2,0,Workers 2011 only ,  NA,842,0.635220542,0.014671571,0.602281066,0.57841892,0.593090491,0.685359115,0.075842901,0.153766506,0.909795271,0.047917685,0.825767544,0.801303978,0.849221663,0.816609903,0.107686316,0.049326698,0.82875168,0.022153718,0.77286535,0.756642982,0.7787967,0.779151614,0.068148926,0.100452293,0.583088239,0.017641585,0.547806502,0.522750948,0.540392533,0.689551771,0.086735358,0.131489615
Blap,Blap_770,0,2,0,Workers 2011 only ,  NA,484.5,0.638211882,0.027629157,0.492176738,0.434925166,0.462554323,0.4333481,0.121597228,0.225807751,0.62866153,0.00519759,0.326839926,0.273361336,0.278558926,0.237050911,0.061466671,0.49547919,0.640120653,0.027883812,0.496240185,0.440100855,0.467984667,0.445270063,0.125369032,0.216800147,0.570637998,0.021472136,0.446573025,0.402595859,0.424067995,0.669774032,0.099829012,0.142147502
Blap,Blap_771,0,3,0,Workers 2011 only ,  NA,571,0.577492424,0.021745879,0.101780835,0.024097709,0.045843588,0.634541308,0.029768921,0.135237826,0.574636159,0.000986705,0.066119794,0.024174105,0.02516081,0.626514753,0.027576583,0.004351788,0.577526291,0.018010029,0.083125652,0.015926714,0.033936743,0.649644068,0.025351796,0.107481805,0.433046604,0.025735655,0.181406978,0.07495922,0.100694875,0.464302737,0.075471273,0.165589584
Blap,Blap_772,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_773,0,2,0,Workers 2011 only ,  NA,1068,0.428142871,0.030864822,0.285473513,0.065940991,0.096805813,0.585385817,0.067059709,0.21289459,0.573886611,0.013959361,0.403535016,0.041318067,0.055277428,0.461477437,0.050250814,0.15286369,0.348949476,0.018064478,0.318537885,0.094734789,0.112799267,0.61714349,0.062776101,0.314614798,0.427507081,0.030086591,0.287767856,0.066796643,0.096883234,0.586944165,0.065636317,0.210691851
Blap,Blap_774,0,2,0,Workers 2011 only ,  NA,270.5,1.005457172,0.047192506,0.780392729,0.017699599,0.064892105,0.839571952,0.111371617,0.776807069,1.011009991,0.043218222,0.784837715,0.017329848,0.06054807,0.844429542,0.112336313,0.805353804,0.938527612,0.053713038,0.725467939,0.141911849,0.195624887,0.780721965,0.079598269,0.532995754,0.657320506,0.065541616,0.496116369,0.095711353,0.161252969,0.652099127,0.053385784,0.384962273
Blap,Blap_775,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_776,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_777,0,5,0,Workers 2011 only ,  NA,1402,0.485982647,0.042592976,0.34187487,0.071460927,0.114053903,0.552326781,0.064174441,0.302289655,0.429048511,0.00000874,0.491104939,0.17257552,0.17258426,0.916720279,0.038237,0,0.468955176,0.011872848,0.503705922,0.155596965,0.167469813,0.868713137,0.046647334,0.085738774,0.484968461,0.018447421,0.431809322,0.120569385,0.139016806,0.725992185,0.042293849,0.289390183
Blap,Blap_778,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_779,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_780,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_781,0,4,0,Workers 2011 only ,  NA,921,0.355472851,0.018858581,0.321911755,0.099909961,0.118768542,0.683546924,0.053748693,0.255712031,0.496589025,0,0.420813083,0.031251661,0.031251661,0.943519077,0.015486233,0.01806318,0.300581009,0.007420704,0.306823088,0.08319624,0.090616944,0.842220351,0.029300563,0.070766987,0.387148788,0.018973221,0.339801244,0.101023101,0.119996322,0.651968647,0.059187927,0.275199396
Blap,Blap_782,0,2,0,Workers 2011 only ,  NA,1446,0.446036556,0.026978915,0.295024468,0.119665559,0.146644474,0.571172967,0.059737647,0.239652274,0.180724783,0.007115768,0.067809932,0.01850355,0.025619318,0.542572194,0.056550204,0.456862118,0.407072885,0.025591679,0.183328498,0.04262572,0.068217399,0.631832655,0.106095836,0.214206647,0.420256144,0.021743726,0.241999784,0.077502057,0.099245783,0.601877029,0.086603389,0.165859693
Blap,Blap_784,0,2,0,Workers 2011 only ,  NA,94.5,1.045633986,0.017368834,0.806246733,0.057104745,0.074473579,0.72832678,0.125220403,0.474619893,1.010356635,0.031752866,0.815853394,0.210149466,0.241902332,0.828030426,0.103187184,0.596148707,0.859889385,0.024480811,0.736842055,0.236029834,0.260510645,0.86199927,0.078635714,0.551255351,0.663572454,0.058631563,0.520097561,0.103928464,0.162560027,0.697815391,0.045270278,0.378390965
Blap,Blap_785,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_786,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_787,0,2,0,Workers 2011 only ,  NA,346,0.885871303,0.172543008,0.539601382,0.03893482,0.211477828,0.472091958,0.05710481,0.822279091,0.865832428,0.175408576,0.509447487,0.007715872,0.183124448,0.45270672,0.03615976,0.901143656,0.907679915,0.153054239,0.579927551,0.085405656,0.238459895,0.515378826,0.050366638,0.755395818,0.644221672,0.08486354,0.445763546,0.083050283,0.167913823,0.523600534,0.047318235,0.445025944
Blap,Blap_788,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_789,0,4,0,Workers 2011 only ,  NA,414.5,0.850097455,0.023290104,0.674908778,0.016803263,0.040093367,0.802363316,0.087884911,0.249345128,0.853010506,0.026145675,0.677713734,0.014681553,0.040827228,0.826510912,0.099254348,0.392276805,0.86503064,0.021291303,0.683712688,0.021490613,0.042781916,0.806940837,0.076632381,0.244081875,0.581361712,0.048060051,0.450678728,0.090432663,0.138492714,0.646340096,0.047629679,0.344912488
Blap,Blap_790,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_791,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_792,0,2,0,Workers 2011 only ,  NA,524.5,0.879592157,0.059613246,0.702538991,0.207331055,0.266944301,0.769431749,0.084792207,0.607957018,1.072485725,0.051620558,0.848081067,0.184848349,0.236468907,0.817211866,0.124548245,0.74859968,0.900600594,0.056177524,0.720220807,0.2176497,0.273827224,0.776173259,0.088652608,0.625753843,0.682700309,0.065250843,0.520895619,0.098691859,0.163942702,0.676830647,0.049094831,0.391107072
Blap,Blap_793,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_794,0,3,0,Workers 2011 only ,  NA,351.6666667,0.882301891,0.1870627,0.523103611,0.086515535,0.273578235,0.431593965,0.028178315,0.930666053,0.875523565,0.198443939,0.508995024,0.0441111,0.242555039,0.422972799,0.039256904,0.952491113,0.900256219,0.174648619,0.5552454,0.116601738,0.291250357,0.442854591,0.062456588,0.792591758,0.651816422,0.091328929,0.449558809,0.083297442,0.174626371,0.529322499,0.045094009,0.467999556
Blap,Blap_795,0,2,0,Workers 2011 only ,  NA,188,1.044019678,0.08427189,0.82163161,0.413061868,0.497333758,0.73657633,0.073663021,0.896782815,0.991512201,0.116255428,0.737177267,0.336608534,0.452863962,0.635589256,0.104671116,0.856380221,0.818865838,0.13619224,0.577416855,0.225921549,0.362113789,0.546493738,0.063613844,0.833557403,0.678327881,0.098417815,0.482109549,0.092433616,0.190851431,0.570945182,0.044779624,0.461120173
Blap,Blap_796,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_797,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_798,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_799,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_800,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_801,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_802,0,2,0,Workers 2011 only ,  NA,1736,0.269286356,0.012298998,0.272877852,0.201945169,0.214244167,0.415812617,0.034636063,0.175722575,0.358324436,0.001085471,0.521125374,0.507882102,0.508967573,0.904245459,0.007864291,0.606212071,0.321667022,0.010256416,0.422051613,0.406080038,0.416336454,0.74600547,0.009976947,0.611295167,0.259692016,0.01140439,0.27005805,0.251840534,0.263244924,0.448192946,0.017745317,0.401785624
Blap,Blap_803,0,3,0,Workers 2011 only ,  NA,16.66666667,0.102087874,0.071289656,0.322929662,0.314493424,0.38578308,0.41841496,0.271013344,0,0.262205097,0.034365463,0.644931478,0.641088792,0.675454255,0.788280527,0.078888617,0.076991651,0.266887492,0.013849897,0.692857804,0.68199898,0.695848877,0.748246767,0.071443076,0.042706938,0.407377847,0.00826502,0.49021359,0.478350295,0.486615315,0.553362009,0.04066772,0.11509485
Blap,Blap_804,0,8,0,Workers 2011 only ,  NA,229.375,0.559395557,0.06821791,0.243235842,0.070110387,0.138328297,0.02114219,0.510256029,0.136374566,0.589662064,0.066621545,0.266307554,0.080653995,0.14727554,0.035639639,0.495419957,0.147008785,0.596727405,0.037304899,0.280319981,0.170239362,0.207544261,0.38022719,0.231878787,0.199459998,0.529939138,0.019765446,0.308019446,0.250076051,0.269841497,0.664710697,0.095818317,0.126966495
Blap,Blap_805,0,2,0,Workers 2011 only ,  NA,604.5,0.673013139,0.06134267,0.503311028,0.036175105,0.097517775,0.603034634,0.020801068,0.294559986,0.911010961,0.019940663,0.714344477,0.008545224,0.028485887,0.840332503,0.021529465,0,0.763315119,0.041259009,0.577146761,0.023494558,0.064753567,0.694306675,0.011685251,0.233911823,0.526140716,0.092374505,0.378350178,0.087891198,0.180265703,0.414549619,0.038700893,0.359597838
Blap,Blap_807,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_808,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_809,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_810,0,2,0,Workers 2011 only ,  NA,269.5,0.355052563,0.02530825,0.844368185,0.841878024,0.867186274,0.916240097,0.064159748,0,0.362344369,0.028097429,0.847614109,0.845810168,0.873907597,0.910720873,0.068926797,0,0.316947672,0.010904053,0.68424676,0.674365796,0.685269849,0.77533456,0.053356461,0.097814981,0.344172119,0.007227327,0.429712329,0.419034195,0.426261522,0.49554355,0.038436726,0.106077134
Blap,Blap_811,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_812,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_813,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_814,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_815,0,2,0,Workers 2011 only ,  NA,377.5,0.080673464,0.008360327,0.041604069,0.031741265,0.040101592,0.043728861,0.004593535,0.235179854,0.057849086,0.013300578,0.014259461,0.005637274,0.018937852,0,0.003350469,0.253953758,0.115830852,0.008155483,0.132053174,0.124371219,0.132526702,0.170561054,0.009755238,0.203578157,0.153026868,0.004716976,0.264063613,0.256934446,0.261651422,0.350905771,0.012030815,0.160592647
Blap,Blap_816,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_817,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_818,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_819,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_820,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_821,0,2,0,Workers 2011 only ,  NA,591.5,0.636012475,0.025566377,0.218491822,0.141327041,0.166893418,0.60698235,0.166975674,0.137583179,0.837156845,0.079265502,0.2873034,0.09420068,0.173466182,0.375767561,0.528440881,0.001809821,0.68135124,0.034073529,0.2351067,0.137775316,0.171848845,0.561150117,0.218817254,0.098104111,0.484073639,0.021109017,0.243419839,0.173794734,0.194903751,0.635049214,0.094332644,0.128081498
Blap,Blap_822,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_823,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_824,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_825,0,2,0,Workers 2011 only ,  NA,1536,0.402969754,0.015639663,0.335275309,0.304533033,0.320172696,0.561780469,0.066362341,0.113762609,0.935821473,0.046248914,0.855875329,0.852229112,0.898478026,0.879931898,0.089361318,0.024185256,0.758095317,0.026129865,0.632430684,0.615534666,0.641664531,0.761160106,0.094730315,0.157016311,0.521577277,0.015269463,0.428868201,0.400559111,0.415828574,0.726107971,0.096710593,0.091771206
Blap,Blap_826,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_827,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_828,0,2,0,Workers 2011 only ,  NA,448,0.464178721,0.003265047,0.13735129,0.023355153,0.0266202,0.5982389,0.040240669,0.296748482,0.361277161,0.004593087,0.080807104,0.023580637,0.028173724,0.537974279,0.064241982,0.273475315,0.480192876,0.005478397,0.171263711,0.027249036,0.032727433,0.591602736,0.053448373,0.300970966,0.43484248,0.030047712,0.228065191,0.064309623,0.094357335,0.557904513,0.084909867,0.180448696
Blap,Blap_829,0,2,0,Workers 2011 only ,  NA,528.5,0.644088817,0.011766179,0.09608252,0.042158084,0.053924263,0.693186659,0.083364064,0.043549522,0.733542231,0.00000475,0.039547749,0.014569568,0.014574318,0.813981624,0.005635857,0.050499734,0.654180849,0.009544552,0.083734436,0.035964246,0.045508798,0.706168719,0.074010928,0.040764829,0.457302498,0.024538981,0.195620482,0.07739335,0.101932331,0.518520852,0.082909518,0.194237101
Blap,Blap_830,0,3,0,Workers 2011 only ,  NA,1027,0.348708909,0.015730911,0.312691354,0.143176403,0.158907314,0.612114675,0.040441663,0.26956913,0.094710113,0.010893259,0.052424256,0.002753831,0.01364709,0.287085155,0.033217846,0.61284883,0.186133899,0.019052783,0.125475138,0.010036014,0.029088797,0.479558462,0.029097112,0.312343388,0.343713528,0.015905911,0.306436147,0.134403513,0.150309424,0.607724726,0.038811688,0.264982246
Blap,Blap_831,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_832,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_833,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blap,Blap_834,0,2,0,Workers 2011 only ,  NA,777.5,0.653121532,0.014505332,0.647090778,0.625981708,0.64048704,0.664140507,0.054414448,0.150891438,0.886940344,0.009092169,0.868455875,0.852405573,0.861497742,0.904581322,0.047017614,0.002829516,0.777238497,0.013430834,0.811674625,0.796832287,0.810263121,0.827559765,0.054801517,0.040936976,0.568336274,0.016099202,0.575003072,0.553595918,0.56969512,0.646895021,0.062857106,0.167234823
